0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0
0.666666667,0.333333333,0,0,0,0,0,0,0,0,0,0
0.75,0,0.25,0,0,0,0,0,0,0,0,0
0.5,0.5,0,0,0,0,0,0,0,0,0,0
0.8,0,0.2,0,0,0,0,0,0,0,0,0
0.4,0.6,0,0,0,0,0,0,0,0,0,0
0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0
0.285714286,0.714285714,0,0,0,0,0,0,0,0,0,0
0.25,0.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
0.142857143,0,0,0,0,0,0.714285714,0.142857143,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0
